unified_id;month;zipcode;city;host_type;bedrooms;bathrooms;guests;revenue;openness;occupancy;nightly rate;lead time;length stay;Street Name;Latitude;Longitude;Hot Tub;Pool
AIR4733393;2019-1;92315;Big Bear Lake;2-5 Units;3;2;10;7891.23999;31;0.903225806;281.8299997;52.61538462;2.307692308;Park Avenue;34.24537;-116.89135;0;0
AIR4746504;2019-1;92314;Big Bear City;Professionals;3;2;10;11163.66986;31;0.612903226;587.5615716;1.25;5;Forest Hill Drive;34.22968581;-116.7792055;0;0
AIR4767264;2019-1;92315;Big Bear Lake;Single Owners;3;2;7;0;31;0;;;;Alta Vista Avenue;34.24165;-116.8731;0;0
AIR4816068;2019-1;92314;Big Bear City;2-5 Units;3;2;10;9338.049927;31;0.451612903;667.0035662;10.6;2.8;La Crescenta Drive;34.23627;-116.85258;0;0
AIR4824383;2019-1;92315;Big Bear Lake;2-5 Units;5;3.5;15+;11373.79004;31;0.451612903;812.4135742;33.16666667;2.333333333;Menlo Drive;34.23573;-116.85985;1;0
AIR4825287;2019-1;92315;Big Bear Lake;Professionals;3;2;9;5744.330017;31;0.548387097;337.9017657;29.42857143;2.714285714;Tehama Drive;34.23842;-116.86399;0;0
AIR4832056;2019-1;92315;Big Bear Lake;Single Owners;3;2;11;7811.180054;31;0.483870968;520.7453369;27.2;3;Moonridge Road;34.23439;-116.86199;0;0
AIR4936417;2019-1;92252;Joshua Tree;2-5 Units;3;2;10;0;1;0;;;;Sunset Road;34.11966;-116.31818;0;0
AIR5017283;2019-1;92315;Big Bear Lake;Professionals;3;3;10;26215.68042;31;0.709677419;1191.621837;47;23;Village Drive;34.24009769;-116.9140415;1;1
AIR5019232;2019-1;92315;Big Bear Lake;Professionals;5;4;15+;15248.45001;31;0.419354839;1172.957693;43.4;3.2;Simonds Drive;34.24388;-116.91491;1;0
AIR5031391;2019-11;92314;Big Bear City;2-5 Units;3;2;6;0;30;0;;;;NULL_STREET;34.24367;-116.86694;0;0
AIR5046475;2019-1;92314;Big Bear City;2-5 Units;3;2;8;2575.759949;31;0.096774194;858.5866496;3;1.5;NULL_STREET;34.22806;-116.85799;1;0
AIR5051903;2019-10;92315;Big Bear Lake;2-5 Units;3;2;6;0;31;0;;;;Colusa Drive;34.23242;-116.85159;0;0
AIR5077433;2019-1;92284;Yucca Valley;Single Owners;3;1;6;0;30;0;;;;NULL_STREET;34.20417;-116.43957;1;0
AIR5104205;2019-1;92314;Big Bear City;Single Owners;3;2;6;2916.659988;31;0.419354839;224.3584606;36.28571429;2;Alpine Way;34.24168;-116.86277;0;0
AIR5115919;2019-1;92315;Big Bear Lake;Single Owners;3;2;8;9299.070038;31;1;299.9700012;117;32;Forest Road;34.2459;-116.93128;0;0
AIR5127987;2019-1;92315;Big Bear Lake;2-5 Units;3;2.5;11;3849.559906;31;0.35483871;349.9599915;45.85714286;1.571428571;Colusa Lane;34.23571;-116.8503;0;0
AIR5136088;2019-1;92315;Big Bear Lake;Single Owners;3;3;12;6590.200043;31;0.580645161;366.1222246;54.4;3.8;Waterview Drive;34.2453;-116.95342;0;0
